customer_id,segment,region,signup_date
C104554,Mainstream,West,2025-02-23
C104555,Premium,West,2023-12-27
C104556,Mainstream,Midwest,2023-04-13
C104557,Mainstream,South,2023-05-16
C104558,Value Shopper,South,2024-12-11
C104559,Premium,West,2024-12-29
C104560,Mainstream,Midwest,2024-04-19
C104561,Value Shopper,South,2024-08-30
C104562,Value Shopper,Midwest,2024-08-08
C104563,Premium,Midwest,2024-06-03
C104564,Mainstream,West,2024-10-20
C104565,Value Shopper,Northeast,2024-06-23
C104566,Occasional,Northeast,2024-02-17
C104567,Premium,South,2023-06-14
C104568,Occasional,South,2024-08-11
C104569,Mainstream,Northeast,2023-12-29
C104570,Mainstream,Midwest,2023-08-02
C104571,Occasional,West,2024-09-29
C104572,Mainstream,Northeast,2024-07-02
C104573,Premium,South,2025-01-20
C104574,Value Shopper,South,2023-04-15
C104575,Mainstream,Midwest,2024-05-24
C104576,Value Shopper,West,2023-06-20
C104577,Value Shopper,South,2024-12-23
C104578,Value Shopper,Midwest,2023-02-19
C104579,Value Shopper,South,2024-05-29
C104580,Occasional,South,2024-09-19
C104581,Value Shopper,South,2023-09-21
C104582,Premium,West,2025-02-03
C104583,Occasional,Midwest,2024-11-08
C104584,Mainstream,Midwest,2023-08-01
C104585,Value Shopper,Northeast,2022-12-04
C104586,Premium,Northeast,2023-08-03
C104587,Mainstream,Northeast,2023-07-21
C104588,Premium,West,2024-12-11
C104589,Premium,South,2025-02-14
C104590,Occasional,South,2023-01-26
C104591,Mainstream,South,2023-12-27
C104592,Mainstream,West,2024-02-29
C104593,Mainstream,Midwest,2023-02-13
C104594,Value Shopper,West,2023-10-10
C104595,Occasional,Midwest,2023-08-20
C104596,Value Shopper,West,2024-02-19
C104597,Mainstream,South,2024-06-03
C104598,Occasional,Northeast,2024-07-08
C104599,Mainstream,South,2023-03-22
C104600,Mainstream,South,2024-10-08
C104601,Mainstream,Northeast,2024-06-17
C104602,Occasional,South,2024-12-11
C104603,Mainstream,Midwest,2023-12-09
C104604,Occasional,Northeast,2024-12-15
C104605,Value Shopper,West,2024-11-21
C104606,Premium,South,2023-11-30
C104607,Occasional,West,2023-10-13
C104608,Value Shopper,South,2025-01-16
C104609,Mainstream,Midwest,2024-07-18
C104610,Value Shopper,South,2025-01-12
C104611,Premium,South,2024-09-24
C104612,Mainstream,West,2024-04-20
C104613,Mainstream,Northeast,2023-03-05
C104614,Value Shopper,West,2023-07-30
C104615,Value Shopper,West,2025-02-15
C104616,Value Shopper,South,2023-08-22
C104617,Mainstream,West,2023-02-14
C104618,Mainstream,Midwest,2024-07-11
C104619,Occasional,West,2024-08-03
C104620,Premium,South,2023-07-25
C104621,Mainstream,Northeast,2023-08-04
C104622,Occasional,West,2023-12-25
C104623,Premium,Midwest,2022-12-16
C104624,Occasional,Midwest,2024-09-18
C104625,Mainstream,South,2023-08-20
C104626,Value Shopper,Northeast,2024-11-11
C104627,Value Shopper,Midwest,2024-09-29
C104628,Premium,West,2024-06-03
C104629,Value Shopper,Northeast,2023-08-27
C104630,Mainstream,Northeast,2024-02-02
C104631,Mainstream,Northeast,2023-12-05
C104632,Mainstream,Midwest,2023-09-07
C104633,Mainstream,South,2024-11-06
C104634,Value Shopper,South,2024-01-06
C104635,Mainstream,West,2024-10-24
C104636,Mainstream,South,2023-02-24
C104637,Occasional,Northeast,2023-03-26
C104638,Premium,West,2025-02-22
C104639,Occasional,South,2024-04-02
C104640,Premium,South,2024-01-28
C104641,Mainstream,South,2024-02-08
C104642,Value Shopper,West,2023-05-27
C104643,Premium,South,2024-07-21
C104644,Mainstream,Midwest,2023-02-07
C104645,Mainstream,South,2024-03-21
C104646,Mainstream,Northeast,2024-03-19
C104647,Mainstream,Midwest,2025-01-01
C104648,Mainstream,Midwest,2024-02-10
C104649,Mainstream,Northeast,2023-03-22
C104650,Value Shopper,Northeast,2024-03-20
C104651,Occasional,Northeast,2023-02-12
C104652,Value Shopper,South,2023-05-17
C104653,Value Shopper,West,2022-12-24
C104654,Mainstream,West,2024-01-31
C104655,Premium,Midwest,2023-02-06
C104656,Mainstream,South,2023-12-26
C104657,Value Shopper,West,2025-01-16
C104658,Mainstream,Northeast,2024-07-22
C104659,Mainstream,South,2023-01-31
C104660,Occasional,South,2023-06-03
C104661,Occasional,Northeast,2024-06-13
C104662,Mainstream,West,2024-12-15
C104663,Mainstream,West,2022-12-25
C104664,Premium,Northeast,2024-10-07
C104665,Value Shopper,Northeast,2024-03-11
C104666,Mainstream,Northeast,2024-02-27
C104667,Mainstream,Midwest,2025-02-06
C104668,Occasional,South,2024-08-14
C104669,Value Shopper,South,2024-11-08
C104670,Mainstream,Northeast,2023-09-20
C104671,Premium,West,2024-03-05
C104672,Mainstream,Midwest,2024-04-25
C104673,Value Shopper,Northeast,2023-08-24
C104674,Occasional,Midwest,2024-03-18
C104675,Mainstream,South,2023-06-14
C104676,Mainstream,Midwest,2023-03-28
C104677,Value Shopper,Northeast,2023-10-07
C104678,Mainstream,Northeast,2024-08-07
C104679,Mainstream,West,2025-01-02
C104680,Value Shopper,West,2023-12-16
C104681,Value Shopper,Midwest,2024-05-18
C104682,Occasional,Midwest,2023-02-22
C104683,Value Shopper,South,2024-12-23
C104684,Value Shopper,South,2024-03-17
C104685,Mainstream,Midwest,2024-09-10
C104686,Premium,West,2024-09-22
C104687,Value Shopper,South,2023-06-30
C104688,Mainstream,Midwest,2024-02-13
C104689,Value Shopper,South,2025-02-08
C104690,Value Shopper,West,2023-02-11
C104691,Value Shopper,South,2024-06-21
C104692,Occasional,Northeast,2025-02-10
C104693,Value Shopper,Midwest,2023-08-06
C104694,Value Shopper,Midwest,2024-11-17
C104695,Mainstream,Midwest,2025-01-17
C104696,Occasional,South,2024-08-14
C104697,Value Shopper,West,2023-06-09
C104698,Mainstream,South,2023-09-03
C104699,Value Shopper,West,2022-12-28
C104700,Mainstream,Northeast,2024-10-23
C104701,Mainstream,West,2024-11-07
C104702,Mainstream,South,2024-05-10
C104703,Mainstream,Midwest,2023-09-19
C104704,Mainstream,South,2023-01-31
C104705,Value Shopper,Northeast,2024-08-19
C104706,Mainstream,South,2024-07-27
C104707,Value Shopper,South,2024-12-30
C104708,Premium,Midwest,2024-07-31
C104709,Occasional,South,2024-10-21
C104710,Occasional,South,2024-08-13
C104711,Occasional,Northeast,2024-05-08
C104712,Mainstream,Northeast,2023-11-20
C104713,Premium,Midwest,2024-12-21
C104714,Value Shopper,South,2024-05-25
C104715,Mainstream,West,2023-10-27
C104716,Mainstream,West,2023-02-05
C104717,Mainstream,South,2023-07-29
C104718,Premium,South,2024-02-25
C104719,Value Shopper,Midwest,2023-07-16
C104720,Mainstream,South,2023-06-01
C104721,Occasional,Northeast,2024-02-11
C104722,Value Shopper,Midwest,2023-04-19
C104723,Mainstream,South,2024-09-27
C104724,Occasional,Northeast,2024-01-06
C104725,Mainstream,South,2024-03-21
C104726,Mainstream,West,2023-03-31
C104727,Value Shopper,Midwest,2023-08-26
C104728,Mainstream,Midwest,2023-11-06
C104729,Occasional,West,2024-10-04
C104730,Mainstream,South,2024-09-02
C104731,Mainstream,Midwest,2023-06-02
C104732,Value Shopper,Midwest,2024-04-26
C104733,Value Shopper,South,2023-06-20
C104734,Occasional,South,2025-03-04
C104735,Mainstream,Northeast,2025-02-01
C104736,Mainstream,Midwest,2024-03-13
C104737,Value Shopper,West,2024-07-04
C104738,Premium,South,2024-09-28
C104739,Occasional,West,2024-07-23
C104740,Mainstream,South,2024-07-05
C104741,Value Shopper,West,2025-02-07
C104742,Mainstream,Northeast,2024-04-09
C104743,Premium,South,2024-05-13
C104744,Mainstream,Northeast,2024-11-07
C104745,Occasional,South,2024-06-10
C104746,Mainstream,Midwest,2024-08-02
C104747,Occasional,Midwest,2023-06-12
C104748,Mainstream,West,2023-10-05
C104749,Value Shopper,West,2023-03-31
C104750,Mainstream,Northeast,2024-01-24
C104751,Value Shopper,South,2023-12-14
C104752,Occasional,Midwest,2025-03-11
C104753,Premium,Midwest,2024-04-22
C104754,Premium,West,2024-09-16
C104755,Mainstream,Midwest,2023-09-03
C104756,Value Shopper,West,2024-10-23
C104757,Premium,Northeast,2024-04-25
C104758,Mainstream,South,2024-07-03
C104759,Value Shopper,South,2023-08-01
C104760,Mainstream,Northeast,2024-02-29
C104761,Value Shopper,Midwest,2024-05-11
C104762,Mainstream,West,2024-04-03
C104763,Mainstream,South,2025-01-01
C104764,Value Shopper,Midwest,2024-12-18
C104765,Occasional,South,2025-02-17
C104766,Value Shopper,Northeast,2024-06-08
C104767,Value Shopper,Northeast,2025-02-18
C104768,Value Shopper,Midwest,2024-10-24
C104769,Premium,Northeast,2023-07-12
C104770,Mainstream,West,2023-11-21
C104771,Mainstream,South,2023-06-15
C104772,Value Shopper,West,2022-12-01
C104773,Value Shopper,South,2023-05-04
C104774,Mainstream,West,2022-12-01
C104775,Occasional,South,2024-07-22
C104776,Occasional,South,2023-11-19
C104777,Value Shopper,West,2023-08-16
C104778,Mainstream,South,2024-08-26
C104779,Occasional,Northeast,2024-10-24
C104780,Mainstream,South,2025-02-21
C104781,Occasional,West,2024-05-18
C104782,Value Shopper,South,2023-12-19
C104783,Occasional,South,2023-08-10
C104784,Premium,South,2023-06-02
C104785,Occasional,West,2023-05-25
C104786,Premium,Northeast,2023-11-05
C104787,Mainstream,South,2025-03-07
C104788,Occasional,Midwest,2022-11-28
C104789,Value Shopper,South,2023-05-12
C104790,Mainstream,South,2023-05-04
C104791,Premium,Northeast,2024-07-19
C104792,Premium,Northeast,2023-09-19
C104793,Occasional,South,2023-12-16
C104794,Value Shopper,Northeast,2023-04-01
C104795,Premium,Northeast,2023-11-02
C104796,Premium,West,2023-02-22
C104797,Value Shopper,Midwest,2024-02-16
C104798,Mainstream,Midwest,2023-02-18
C104799,Value Shopper,West,2024-09-19
C104800,Mainstream,Northeast,2024-03-15
C104801,Occasional,Midwest,2024-07-25
C104802,Mainstream,South,2023-11-13
C104803,Premium,South,2023-10-13
C104804,Occasional,West,2023-02-18
C104805,Mainstream,West,2024-02-08
C104806,Occasional,South,2024-02-01
C104807,Mainstream,Northeast,2023-12-25
C104808,Occasional,Northeast,2024-08-08
C104809,Value Shopper,Midwest,2024-10-24
C104810,Occasional,Northeast,2024-08-17
C104811,Value Shopper,South,2023-03-28
C104812,Mainstream,South,2024-05-01
C104813,Premium,Northeast,2023-02-03
C104814,Mainstream,West,2024-07-01
C104815,Mainstream,Northeast,2023-10-13
C104816,Mainstream,Midwest,2023-03-19
C104817,Premium,South,2024-11-18
C104818,Value Shopper,Midwest,2024-04-24
C104819,Value Shopper,Midwest,2023-09-21
C104820,Value Shopper,Northeast,2022-12-23
C104821,Mainstream,Midwest,2024-02-20
C104822,Value Shopper,South,2025-01-08
C104823,Mainstream,West,2024-04-09
C104824,Mainstream,Midwest,2025-02-18
C104825,Value Shopper,Midwest,2023-03-22
C104826,Mainstream,South,2024-03-17
C104827,Occasional,West,2024-09-25
C104828,Value Shopper,Northeast,2024-02-10
C104829,Mainstream,Midwest,2023-02-12
C104830,Premium,South,2024-03-29
C104831,Mainstream,South,2024-04-22
C104832,Premium,Northeast,2024-07-29
C104833,Mainstream,South,2024-08-25
C104834,Mainstream,Northeast,2024-09-02
C104835,Value Shopper,South,2024-06-04
C104836,Premium,South,2023-05-27
C104837,Premium,West,2023-11-01
C104838,Value Shopper,Midwest,2024-09-07
C104839,Mainstream,Northeast,2025-02-02
C104840,Occasional,Northeast,2023-02-02
C104841,Mainstream,West,2024-02-18
C104842,Mainstream,Northeast,2023-08-16
C104843,Occasional,Midwest,2023-06-04
C104844,Premium,Northeast,2024-01-24
C104845,Mainstream,South,2024-04-17
C104846,Premium,Midwest,2022-12-06
C104847,Occasional,Midwest,2024-09-10
C104848,Mainstream,Midwest,2024-10-14
C104849,Mainstream,West,2025-02-13
C104850,Mainstream,South,2023-04-28
C104851,Occasional,South,2024-04-08
C104852,Premium,West,2023-11-20
C104853,Value Shopper,West,2023-09-04
C104854,Occasional,Midwest,2024-03-15
C104855,Mainstream,West,2024-09-12
C104856,Value Shopper,Northeast,2022-12-17
C104857,Mainstream,Midwest,2025-02-16
C104858,Mainstream,West,2024-10-05
C104859,Occasional,Northeast,2024-08-17
C104860,Value Shopper,Northeast,2024-08-25
C104861,Occasional,Midwest,2023-10-20
C104862,Mainstream,South,2024-08-17
C104863,Value Shopper,Midwest,2023-10-18
C104864,Occasional,South,2024-12-19
C104865,Mainstream,West,2023-04-25
C104866,Value Shopper,South,2023-07-30
C104867,Mainstream,Northeast,2024-03-03
C104868,Occasional,West,2023-08-22
C104869,Mainstream,Northeast,2023-11-18
C104870,Value Shopper,Northeast,2024-01-13
C104871,Value Shopper,Northeast,2024-11-13
C104872,Value Shopper,South,2024-02-08
C104873,Premium,Northeast,2023-09-27
C104874,Mainstream,Northeast,2023-06-23
C104875,Value Shopper,Midwest,2023-11-05
C104876,Value Shopper,Midwest,2024-02-02
C104877,Mainstream,South,2024-08-13
C104878,Occasional,West,2023-03-09
C104879,Mainstream,South,2023-06-01
C104880,Occasional,Northeast,2023-10-12
C104881,Mainstream,Northeast,2023-09-26
C104882,Value Shopper,West,2023-10-22
C104883,Occasional,Northeast,2024-09-21
C104884,Mainstream,West,2023-08-26
C104885,Premium,Northeast,2024-01-21
C104886,Occasional,West,2024-05-02
C104887,Value Shopper,Midwest,2023-06-10
C104888,Value Shopper,Midwest,2024-07-21
C104889,Premium,South,2024-02-28
C104890,Value Shopper,South,2023-12-07
C104891,Value Shopper,Midwest,2024-10-05
C104892,Value Shopper,South,2023-06-20
C104893,Value Shopper,South,2024-12-06
C104894,Premium,Northeast,2024-03-11
C104895,Value Shopper,Northeast,2024-04-20
C104896,Mainstream,Midwest,2024-11-29
C104897,Mainstream,Northeast,2024-10-12
C104898,Mainstream,South,2024-04-14
C104899,Value Shopper,Northeast,2024-08-19
C104900,Premium,Midwest,2023-11-26
C104901,Value Shopper,Northeast,2024-02-28
C104902,Premium,South,2023-01-19
C104903,Occasional,Northeast,2023-02-11
C104904,Mainstream,Northeast,2024-10-22
C104905,Mainstream,Northeast,2023-01-17
C104906,Mainstream,West,2023-04-18
C104907,Mainstream,Northeast,2024-09-23
C104908,Occasional,South,2022-11-28
C104909,Occasional,Northeast,2023-07-22
C104910,Mainstream,Northeast,2024-03-30
C104911,Mainstream,South,2024-04-08
C104912,Occasional,Midwest,2024-09-08
C104913,Occasional,West,2024-01-24
C104914,Mainstream,West,2024-01-27
C104915,Mainstream,South,2024-07-26
C104916,Value Shopper,South,2024-01-18
C104917,Occasional,Midwest,2024-04-19
C104918,Value Shopper,Midwest,2024-12-18
C104919,Mainstream,West,2023-10-30
C104920,Value Shopper,South,2023-10-16
C104921,Value Shopper,South,2022-11-30
C104922,Mainstream,Northeast,2024-04-24
C104923,Occasional,Northeast,2022-12-22
C104924,Value Shopper,West,2024-01-23
C104925,Mainstream,Midwest,2024-09-30
C104926,Value Shopper,Midwest,2024-03-01
C104927,Value Shopper,Northeast,2023-07-11
C104928,Mainstream,West,2024-09-15
C104929,Mainstream,Northeast,2023-07-12
C104930,Value Shopper,West,2024-08-02
C104931,Mainstream,Northeast,2024-04-21
C104932,Value Shopper,West,2023-04-19
C104933,Mainstream,South,2024-12-24
C104934,Occasional,Northeast,2023-05-15
C104935,Occasional,South,2025-03-05
C104936,Mainstream,Midwest,2022-12-04
C104937,Mainstream,Northeast,2023-07-06
C104938,Occasional,West,2023-05-14
C104939,Value Shopper,Midwest,2022-12-09
C104940,Occasional,Midwest,2024-08-01
C104941,Occasional,Northeast,2024-06-30
C104942,Value Shopper,Midwest,2024-09-20
C104943,Value Shopper,West,2023-07-01
C104944,Occasional,Midwest,2023-12-05
C104945,Mainstream,West,2024-06-01
C104946,Value Shopper,West,2023-12-01
C104947,Value Shopper,Northeast,2024-07-03
C104948,Mainstream,Northeast,2024-05-11
C104949,Premium,West,2023-03-04
C104950,Premium,Midwest,2024-09-11
C104951,Occasional,Northeast,2024-07-22
C104952,Value Shopper,Northeast,2024-05-29
C104953,Mainstream,South,2023-04-06
C104954,Mainstream,South,2023-07-10
C104955,Mainstream,Northeast,2023-10-23
C104956,Value Shopper,Northeast,2023-07-20
C104957,Occasional,West,2023-06-06
C104958,Occasional,South,2024-10-01
C104959,Mainstream,South,2024-05-14
C104960,Mainstream,South,2024-03-14
C104961,Value Shopper,Midwest,2023-06-05
C104962,Mainstream,South,2025-01-04
C104963,Premium,Midwest,2023-05-07
C104964,Mainstream,Northeast,2024-09-23
C104965,Occasional,South,2025-02-14
C104966,Mainstream,Midwest,2024-07-28
C104967,Mainstream,West,2025-03-08
C104968,Premium,Midwest,2024-05-25
C104969,Value Shopper,West,2023-05-29
C104970,Mainstream,West,2023-05-17
C104971,Mainstream,Northeast,2023-08-26
C104972,Mainstream,South,2022-12-03
C104973,Premium,Midwest,2024-06-20
C104974,Mainstream,West,2023-07-11
C104975,Premium,Midwest,2024-10-10
C104976,Mainstream,South,2023-09-24
C104977,Mainstream,Midwest,2024-01-03
C104978,Occasional,Northeast,2025-02-13
C104979,Value Shopper,Northeast,2023-06-18
C104980,Value Shopper,Midwest,2024-07-23
C104981,Mainstream,South,2024-08-20
C104982,Value Shopper,South,2023-06-01
C104983,Value Shopper,South,2024-01-20
C104984,Mainstream,Midwest,2023-09-17
C104985,Mainstream,Midwest,2024-09-03
C104986,Mainstream,Northeast,2024-05-01
C104987,Occasional,West,2023-12-31
C104988,Mainstream,West,2024-09-10
C104989,Occasional,Midwest,2023-06-13
C104990,Value Shopper,Northeast,2024-08-19
C104991,Mainstream,Northeast,2024-11-21
C104992,Occasional,South,2024-12-02
C104993,Mainstream,South,2024-09-13
C104994,Premium,South,2023-11-04
C104995,Mainstream,Northeast,2025-02-26
C104996,Value Shopper,South,2023-10-12
C104997,Mainstream,South,2024-05-15
C104998,Mainstream,Midwest,2023-04-11
C104999,Occasional,South,2025-02-25
C105000,Value Shopper,Northeast,2024-07-08
C105001,Occasional,Midwest,2024-08-19
C105002,Occasional,West,2023-01-22
C105003,Value Shopper,Midwest,2024-08-27
C105004,Mainstream,West,2024-09-06
C105005,Occasional,South,2024-06-11
C105006,Occasional,Northeast,2023-07-30
C105007,Mainstream,South,2024-01-11
C105008,Mainstream,South,2023-02-28
C105009,Mainstream,Midwest,2023-12-28
C105010,Premium,Northeast,2023-06-20
C105011,Value Shopper,Midwest,2023-09-16
C105012,Premium,Northeast,2023-04-13
C105013,Value Shopper,Northeast,2023-06-08
C105014,Value Shopper,Midwest,2023-01-31
C105015,Mainstream,Midwest,2025-01-05
C105016,Mainstream,West,2024-02-14
C105017,Mainstream,Midwest,2023-10-26
C105018,Mainstream,South,2024-02-18
C105019,Mainstream,South,2024-05-06
C105020,Value Shopper,South,2025-01-07
C105021,Mainstream,Northeast,2023-04-26
C105022,Occasional,West,2023-08-02
C105023,Mainstream,South,2025-02-21
C105024,Mainstream,West,2023-10-05
C105025,Mainstream,Midwest,2022-12-16
C105026,Occasional,Northeast,2023-03-31
C105027,Value Shopper,South,2022-12-20
C105028,Premium,Northeast,2025-03-05
C105029,Premium,Midwest,2023-07-19
C105030,Mainstream,Northeast,2025-01-08
C105031,Value Shopper,South,2025-03-10
C105032,Premium,West,2024-04-12
C105033,Value Shopper,Midwest,2022-12-25
C105034,Mainstream,West,2023-02-04
C105035,Premium,South,2024-01-04
C105036,Value Shopper,Midwest,2023-11-03
C105037,Occasional,West,2024-04-17
C105038,Value Shopper,West,2023-11-30
C105039,Occasional,South,2025-01-17
C105040,Mainstream,Midwest,2024-02-18
C105041,Value Shopper,South,2024-06-30
C105042,Value Shopper,Northeast,2024-12-17
C105043,Occasional,Midwest,2023-03-31
C105044,Value Shopper,Midwest,2023-06-08
C105045,Value Shopper,West,2023-02-25
C105046,Mainstream,West,2023-03-25
C105047,Mainstream,Midwest,2024-01-30
C105048,Mainstream,Northeast,2023-08-24
C105049,Value Shopper,West,2023-11-17
C105050,Value Shopper,Northeast,2025-02-27
C105051,Value Shopper,South,2023-04-08
C105052,Value Shopper,Northeast,2024-02-23
C105053,Mainstream,Midwest,2023-02-18
C105054,Premium,West,2023-08-21
C105055,Value Shopper,Northeast,2024-02-12
C105056,Mainstream,Midwest,2025-01-28
C105057,Mainstream,Midwest,2023-10-21
C105058,Occasional,West,2023-01-21
C105059,Occasional,West,2023-10-19
C105060,Occasional,Northeast,2023-03-30
C105061,Value Shopper,Northeast,2023-06-08
C105062,Value Shopper,South,2024-04-27
C105063,Mainstream,Midwest,2023-01-23
C105064,Value Shopper,South,2023-12-22
C105065,Mainstream,Northeast,2024-04-20
C105066,Premium,Northeast,2023-11-16
C105067,Occasional,South,2022-12-14
C105068,Occasional,Northeast,2025-03-01
C105069,Mainstream,West,2023-10-01
C105070,Premium,Northeast,2024-09-09
C105071,Mainstream,Northeast,2023-08-27
C105072,Value Shopper,West,2023-12-31
C105073,Premium,Midwest,2023-10-19
C105074,Value Shopper,South,2023-09-11
C105075,Mainstream,Northeast,2022-12-16
C105076,Mainstream,South,2023-09-25
C105077,Premium,South,2024-12-11
C105078,Premium,Midwest,2024-06-27
C105079,Mainstream,West,2023-03-29
C105080,Occasional,South,2024-04-05
C105081,Value Shopper,Midwest,2024-12-13
C105082,Mainstream,South,2024-07-05
C105083,Premium,South,2023-04-01
C105084,Premium,Northeast,2024-11-23
C105085,Occasional,Midwest,2023-08-07
C105086,Value Shopper,Midwest,2023-12-13
C105087,Premium,Midwest,2024-02-10
C105088,Mainstream,South,2024-11-08
C105089,Occasional,Midwest,2025-01-15
C105090,Value Shopper,West,2025-01-14
C105091,Premium,Midwest,2022-12-04
C105092,Mainstream,Midwest,2025-01-07
C105093,Value Shopper,South,2023-01-12
C105094,Mainstream,South,2023-07-08
C105095,Mainstream,South,2024-02-01
C105096,Mainstream,Northeast,2024-01-03
C105097,Occasional,Midwest,2024-04-16
C105098,Mainstream,Northeast,2024-01-02
C105099,Mainstream,West,2025-01-18
C105100,Mainstream,Midwest,2023-06-17
C105101,Value Shopper,West,2023-07-15
C105102,Value Shopper,South,2025-01-06
C105103,Mainstream,Midwest,2023-01-31
C105104,Mainstream,South,2024-04-20
C105105,Value Shopper,West,2024-06-20
C105106,Mainstream,West,2024-01-24
C105107,Mainstream,Northeast,2024-06-30
C105108,Value Shopper,Midwest,2023-04-21
C105109,Mainstream,Midwest,2024-11-10
C105110,Value Shopper,Northeast,2023-03-25
C105111,Occasional,South,2023-10-29
C105112,Occasional,West,2023-01-30
C105113,Premium,Midwest,2024-02-26
C105114,Value Shopper,South,2024-06-10
C105115,Premium,South,2025-01-23
C105116,Occasional,Midwest,2024-08-07
C105117,Premium,Northeast,2024-02-23
C105118,Value Shopper,South,2025-01-16
C105119,Mainstream,West,2024-01-01
C105120,Occasional,South,2024-03-11
C105121,Mainstream,Northeast,2024-04-09
C105122,Mainstream,Northeast,2023-11-06
C105123,Mainstream,Northeast,2024-10-29
C105124,Mainstream,South,2023-05-02
C105125,Value Shopper,South,2024-03-05
C105126,Mainstream,Northeast,2024-07-24
C105127,Value Shopper,West,2024-12-23
C105128,Mainstream,South,2024-12-06
C105129,Value Shopper,South,2024-01-27
C105130,Mainstream,West,2024-05-18
C105131,Value Shopper,Northeast,2023-10-24
C105132,Premium,West,2023-12-25
C105133,Premium,Northeast,2024-12-25
C105134,Value Shopper,Midwest,2025-01-14
C105135,Value Shopper,West,2024-12-16
C105136,Value Shopper,West,2023-03-23
C105137,Occasional,South,2024-11-08
C105138,Mainstream,South,2025-01-29
C105139,Mainstream,South,2023-09-26
C105140,Value Shopper,West,2024-02-04
C105141,Mainstream,Northeast,2024-09-09
C105142,Occasional,West,2024-03-12
C105143,Occasional,Midwest,2025-03-08
C105144,Mainstream,Midwest,2023-12-14
C105145,Value Shopper,Midwest,2024-07-17
C105146,Value Shopper,South,2024-09-21
C105147,Value Shopper,West,2024-01-15
C105148,Value Shopper,South,2024-11-14
C105149,Value Shopper,West,2024-02-27
C105150,Value Shopper,Northeast,2023-11-07
C105151,Mainstream,South,2023-02-26
C105152,Occasional,West,2023-10-23
C105153,Mainstream,South,2024-08-03
C105154,Occasional,South,2025-01-07
C105155,Premium,South,2023-06-26
C105156,Value Shopper,West,2023-09-21
C105157,Premium,West,2023-04-06
C105158,Value Shopper,Northeast,2024-06-27
C105159,Mainstream,West,2025-02-08
C105160,Mainstream,Midwest,2024-05-17
C105161,Occasional,Northeast,2024-04-27
C105162,Value Shopper,West,2024-03-04
C105163,Value Shopper,Midwest,2023-02-10
C105164,Occasional,West,2024-07-30
C105165,Value Shopper,Northeast,2024-04-14
C105166,Premium,Northeast,2024-06-03
C105167,Premium,Midwest,2024-12-19
C105168,Occasional,Northeast,2024-09-13
C105169,Occasional,South,2024-09-11
C105170,Occasional,Northeast,2025-01-11
C105171,Value Shopper,Midwest,2025-03-05
C105172,Occasional,Northeast,2024-03-28
C105173,Mainstream,Midwest,2023-02-27
C105174,Mainstream,South,2023-12-17
C105175,Value Shopper,Northeast,2024-09-17
C105176,Premium,South,2022-12-21
C105177,Occasional,West,2023-01-14
C105178,Occasional,South,2023-01-23
C105179,Mainstream,West,2024-07-31
C105180,Value Shopper,Northeast,2024-01-20
C105181,Mainstream,Northeast,2023-10-03
C105182,Occasional,West,2023-02-24
C105183,Premium,South,2024-08-01
C105184,Mainstream,South,2023-08-24
C105185,Value Shopper,South,2023-07-08
C105186,Mainstream,Midwest,2024-05-26
C105187,Mainstream,Northeast,2024-03-09
C105188,Occasional,South,2023-09-27
C105189,Mainstream,South,2024-05-17
C105190,Mainstream,Midwest,2023-07-13
C105191,Mainstream,West,2024-09-23
C105192,Value Shopper,Midwest,2023-06-08
C105193,Occasional,Midwest,2023-04-10
C105194,Mainstream,West,2024-09-12
C105195,Mainstream,South,2024-07-12
C105196,Mainstream,South,2023-04-30
C105197,Premium,Northeast,2023-03-05
C105198,Premium,Northeast,2024-10-29
C105199,Premium,South,2024-09-07
C105200,Value Shopper,Midwest,2023-08-29
C105201,Mainstream,West,2024-05-31
C105202,Value Shopper,West,2023-03-12
C105203,Premium,West,2024-01-25
C105204,Value Shopper,Midwest,2022-12-13
C105205,Mainstream,South,2023-10-22
C105206,Occasional,Midwest,2023-01-29
C105207,Occasional,Northeast,2023-12-31
C105208,Mainstream,Northeast,2023-11-16
C105209,Mainstream,Midwest,2023-12-05
C105210,Value Shopper,West,2023-01-04
C105211,Premium,Northeast,2023-09-27
C105212,Occasional,Northeast,2024-08-21
C105213,Value Shopper,West,2023-10-03
C105214,Mainstream,Northeast,2024-07-18
C105215,Occasional,South,2023-10-03
C105216,Occasional,Midwest,2023-11-17
C105217,Value Shopper,Northeast,2024-03-13
C105218,Mainstream,West,2025-01-31
C105219,Value Shopper,Northeast,2023-02-27
C105220,Value Shopper,South,2022-12-25
C105221,Occasional,Northeast,2024-04-19
C105222,Occasional,Northeast,2025-01-30
C105223,Premium,Northeast,2025-03-05
C105224,Value Shopper,Northeast,2024-01-06
C105225,Occasional,Northeast,2023-12-25
C105226,Mainstream,South,2024-05-20
C105227,Mainstream,Midwest,2024-03-06
C105228,Mainstream,Midwest,2024-05-11
C105229,Value Shopper,Midwest,2024-11-28
C105230,Premium,West,2024-08-13
C105231,Mainstream,West,2024-01-17
C105232,Value Shopper,South,2023-12-20
C105233,Value Shopper,West,2024-05-15
C105234,Value Shopper,Midwest,2023-12-14
C105235,Value Shopper,Midwest,2023-12-16
C105236,Mainstream,South,2022-12-11
C105237,Occasional,South,2023-04-22
C105238,Value Shopper,Midwest,2024-01-10
C105239,Value Shopper,Midwest,2024-10-16
C105240,Mainstream,West,2023-07-19
C105241,Occasional,West,2024-02-07
C105242,Mainstream,Midwest,2023-09-13
